"ceremony_number","category","gender","name","winner","oscar_id","imdb_title_id"
81,"PRODUCTION DESIGN","M","Art Direction: Nathan Crowley; Set Decoration: Peter Lando",False,7522,468753
81,"MAKEUP","M","John Caglione, Jr. and Conor OSullivan",False,7523,468753
81,"SOUND EDITING","M","Richard King",True,7524,468753
81,"SOUND MIXING","F","Lora Hirschberg, Gary Rizzo and Ed Novick",False,7525,468753
81,"VISUAL EFFECTS","M","Nick Davis, Chris Corbould, Tim Webber and Paul Franklin",False,7526,468753
81,"FILM EDITING","M","Lee Smith",False,7527,468753
80,"WRITING ","M","Written for the Screen by Paul Thomas Anderson",False,7528,469686
80,"SOUND EDITING","M","Christopher Scarabosio and Matthew Wood",False,7529,469686
80,"CINEMATOGRAPHY","M","Robert Elswit",True,7530,469686
80,"DIRECTING","M","Paul Thomas Anderson",False,7531,469686
80,"BEST ACTOR","M","Daniel Day-Lewis",True,7532,469686
80,"BEST PICTURE","F","JoAnne Sellar, Paul Thomas Anderson and Daniel Lupi, Producers",False,7533,469686
80,"PRODUCTION DESIGN","M","Art Direction: Jack Fisk; Set Decoration: Jim Erickson",False,7534,469686
80,"FILM EDITING","M","Dylan Tichenor",False,7535,469686
79,"MAKEUP","M","Aldo Signoretti and Vittorio Sodano",False,7536,472096
79,"SOUND MIXING","M","Kevin OConnell, Greg P. Russell and Fernando Cmara",False,7537,472096
79,"SOUND EDITING","M","Sean McCormack and Kami Asgar",False,7538,472096
80,"MAKEUP","M","Rick Baker and Kazuhiro Tsuji",False,7539,473365
79,"DIRECTING","M","Paul Greengrass",False,7540,475330
79,"FILM EDITING","M","Clare Douglas, Christopher Rouse and Richard Pearson",False,7541,475330
89,"PRODUCTION DESIGN","F","Production Design: Jess Gonchor; Set Decoration: Nancy Haigh",False,7542,475343
83,"SOUND EDITING","M","Mark P. Stoeckinger",False,7543,477252
83,"SOUND EDITING","M","Mark P. Stoeckinger",False,7544,477252
80,"FILM EDITING","M","Roderick Jaynes",False,7545,477430
80,"SOUND MIXING","M","Skip Lievsay, Craig Berkey, Greg Orloff and Peter Kurland",False,7546,477430
80,"WRITING ","M","Written for the screen by Joel Coen & Ethan Coen",True,7547,477430
80,"DIRECTING","M","Joel Coen and Ethan Coen",True,7548,477430
80,"CINEMATOGRAPHY","M","Roger Deakins",False,7549,477430
80,"BEST ACTOR IN SUPPORTING ROLE","M","Javier Bardem",True,7550,477430
80,"BEST PICTURE","M","Scott Rudin, Ethan Coen and Joel Coen, Producers",True,7551,477430
80,"SOUND EDITING","M","Skip Lievsay",False,7552,477430
84,"BEST ACTOR IN SUPPORTING ROLE","M","Max von Sydow",False,7553,478025
84,"BEST PICTURE","M","Scott Rudin, Producer",False,7554,478025
80,"BEST ACTOR","M","Tommy Lee Jones",False,7555,478175
84,"BEST PICTURE","F","Sarah Green, Bill Pohlad, Dede Gardner and Grant Hill, Producers",False,7556,478366
84,"CINEMATOGRAPHY","M","Emmanuel Lubezki",False,7557,478366
84,"DIRECTING","M","Terrence Malick",False,7558,478366
86,"ANIMATED FEATURE FILM","F","Chris Sanders, Kirk DeMicco and Kristine Belson",False,7559,481581
79,"CINEMATOGRAPHY","M","Wally Pfister",False,7560,482606
79,"PRODUCTION DESIGN","F","Art Direction:  Nathan Crowley; Set Decoration:  Julie Ochipinti",False,7561,482606
82,"ANIMATED FEATURE FILM","M","Tomm Moore",False,7562,485798
80,"FOREIGN LANGUAGE FILM","M","Russia",False,7563,488762
79,"BEST ACTOR","M","Peter OToole",False,7564,489713
79,"BEST ACTOR","M","Peter OToole",False,7565,489713
89,"CINEMATOGRAPHY","M","Rodrigo Prieto",False,7566,490701
89,"CINEMATOGRAPHY","M","Rodrigo Prieto",False,7567,490701
89,"CINEMATOGRAPHY","M","Rodrigo Prieto",False,7568,490701
89,"CINEMATOGRAPHY","M","Rodrigo Prieto",False,7569,490701
81,"SOUND MIXING","M","Chris Jenkins, Frank A. Montano and Petr Forejt",False,7570,494222
81,"SOUND EDITING","M","Wylie Stateman",False,7571,494222
81,"SOUND EDITING","M","Wylie Stateman",False,7572,494222
81,"SOUND EDITING","M","Wylie Stateman",False,7573,494222
81,"SOUND EDITING","M","Wylie Stateman",False,7574,494222
81,"SOUND EDITING","M","Wylie Stateman",False,7575,494222
81,"SOUND EDITING","M","Wylie Stateman",False,7576,494222
81,"SOUND MIXING","M","Chris Jenkins, Frank A. Montano and Petr Forejt",False,7577,494222
81,"SOUND MIXING","M","Chris Jenkins, Frank A. Montano and Petr Forejt",False,7578,494222
81,"SOUND MIXING","M","Chris Jenkins, Frank A. Montano and Petr Forejt",False,7579,494222
81,"SOUND EDITING","M","Wylie Stateman",False,7580,494222
81,"SOUND MIXING","M","Chris Jenkins, Frank A. Montano and Petr Forejt",False,7581,494222
81,"SOUND MIXING","M","Chris Jenkins, Frank A. Montano and Petr Forejt",False,7582,494222
81,"SOUND MIXING","M","Chris Jenkins, Frank A. Montano and Petr Forejt",False,7583,494222
81,"SOUND MIXING","M","Chris Jenkins, Frank A. Montano and Petr Forejt",False,7584,494222
81,"SOUND EDITING","M","Wylie Stateman",False,7585,494222
79,"DIRECTING","M","Clint Eastwood",False,7586,498587
79,"SOUND EDITING","M","Alan Robert Murray and Bub Asman",True,7587,498587
79,"WRITING ","F","Screenplay by Iris Yamashita; Story by Iris Yamashita & Paul Haggis",False,7588,498587
79,"BEST PICTURE","M","Clint Eastwood, Steven Spielberg and Robert Lorenz, Producers",False,7589,498587
82,"VISUAL EFFECTS","M","Joe Letteri, Stephen Rosenbaum, Richard Baneham and Andrew R. Jones",True,7590,756231
82,"FILM EDITING","M","Stephen Rivkin, John Refoua and James Cameron",False,7591,756231
82,"SOUND MIXING","M","Christopher Boyes, Gary Summers, Andy Nelson and Tony Johnson",False,7592,756231
82,"DIRECTING","M","James Cameron",False,7593,756231
82,"MUSIC ","M","James Horner",False,7594,756231
82,"SOUND EDITING","F","Christopher Boyes and Gwendolyn Yates Whittle",False,7595,756231
82,"BEST PICTURE","M","James Cameron and Jon Landau, Producers",False,7596,756231
82,"PRODUCTION DESIGN","M","Production Design: Rick Carter and Robert Stromberg; Set Decoration: Kim Sinclair",True,7597,756231
82,"CINEMATOGRAPHY","M","Mauro Fiore",True,7598,756231
80,"FOREIGN LANGUAGE FILM","M","Israel",False,7599,758763
80,"BEST ACTOR IN SUPPORTING ROLE","M","Hal Holbrook",False,7600,758794
80,"FILM EDITING","M","Jay Cassidy",False,7601,758794
80,"ACTRESS IN A SUPPORTING ROLE","F","Ruby Dee",False,7602,765462
80,"PRODUCTION DESIGN","M","Art Direction: Arthur Max; Set Decoration: Beth A. Rubino",False,7603,765462
80,"BEST ACTOR","M","Viggo Mortensen",False,7604,765487
80,"BEST ACTRESS","F","Laura Linney",False,7605,777932
80,"WRITING ","F","Written by Tamara Jenkins",False,7606,777932
84,"SOUND EDITING","M","Lon Bender and Victor Ray Ennis",False,7607,780536
84,"SOUND EDITING","M","Lon Bender and Victor Ray Ennis",False,7608,780536
84,"SOUND EDITING","M","Lon Bender and Victor Ray Ennis",False,7609,780536
84,"SOUND EDITING","M","Lon Bender and Victor Ray Ennis",False,7610,780536
82,"ANIMATED FEATURE FILM","M","John Musker and Ron Clements",False,7611,780571
82,"MUSIC ","M","Music and Lyric by Randy Newman",False,7612,780571
82,"MUSIC ","M","Music and Lyric by Randy Newman",False,7613,780571
81,"WRITING ","M","Written by Martin McDonagh",False,7614,780591
83,"MAKEUP","M","Rick Baker and Dave Elsey",True,7615,781449
80,"PRODUCTION DESIGN","F","Art Direction: Sarah Greenwood; Set Decoration: Katie Spencer",False,7616,783511
80,"COSTUME DESIGN","F","Jacqueline Durran",False,7617,783511
80,"CINEMATOGRAPHY","M","Seamus McGarvey",False,7618,783511
80,"WRITING ","M","Screenplay by Christopher Hampton",False,7619,783511
80,"BEST PICTURE","M","Tim Bevan, Eric Fellner and Paul Webster, Producers",False,7620,783511
80,"MUSIC ","M","Dario Marianelli",True,7621,783511
80,"ACTRESS IN A SUPPORTING ROLE","F","Saoirse Ronan",False,7622,783511
87,"ANIMATED FEATURE FILM","M","Anthony Stacchi, Graham Annable and Travis Knight",False,7623,788017
86,"BEST ACTOR","M","Matthew McConaughey",True,7624,790676
86,"WRITING ","F","Written by Craig Borten & Melisa Wallack",False,7625,790676
86,"FILM EDITING","M","John Mac McMurphy and Martin Pensa",False,7626,790676
86,"BEST ACTOR IN SUPPORTING ROLE","M","Jared Leto",True,7627,790676
86,"MAKEUP AND HAIRSTYLING","F","Adruitha Lee and Robin Mathews",True,7628,790676
86,"BEST PICTURE","F","Robbie Brenner and Rachel Winter, Producers",False,7629,790676
82,"WRITING ","M","Written by Alessandro Camon & Oren Moverman",False,7630,790786
82,"WRITING ","M","Written by Alessandro Camon & Oren Moverman",False,7631,790786
82,"BEST ACTOR IN SUPPORTING ROLE","M","Woody Harrelson",False,7632,790786
82,"WRITING ","M","Written by Alessandro Camon & Oren Moverman",False,7633,790786
82,"BEST ACTOR IN SUPPORTING ROLE","M","Woody Harrelson",False,7634,790786
82,"BEST ACTOR IN SUPPORTING ROLE","M","Woody Harrelson",False,7635,790786
82,"VISUAL EFFECTS","M","Roger Guyett, Russell Earl, Paul Kavanagh and Burt Dalton",False,7636,797085
82,"SOUND EDITING","M","Mark Stoeckinger and Alan Rankin",False,7637,797085
82,"SOUND MIXING","F","Anna Behlmer, Andy Nelson and Peter J. Devlin",False,7638,797085
82,"MAKEUP","F","Barney Burman, Mindy Hall and Joel Harlow",True,7639,797085
80,"WRITING ","F","Written by Nancy Oliver",False,7640,805613
80,"ANIMATED FEATURE FILM","F","Marjane Satrapi and Vincent Paronnaud",False,7641,808510
82,"COSTUME DESIGN","F","Janet Patterson",False,7642,810821
88,"PRODUCTION DESIGN","F","Production Design: Eve Stewart; Set Decoration: Michael Standish",False,7643,810846
88,"BEST ACTOR","M","Eddie Redmayne",False,7644,810846
88,"COSTUME DESIGN","M","Paco Delgado",False,7645,810846
88,"ACTRESS IN A SUPPORTING ROLE","F","Alicia Vikander",True,7646,810846
86,"MUSIC ","M","John Williams",False,7647,816626
87,"VISUAL EFFECTS","M","Paul Franklin, Andrew Lockley, Ian Hunter and Scott Fisher",True,7648,817907
87,"SOUND MIXING","M","Gary A. Rizzo, Gregg Landaker and Mark Weingarten",False,7649,817907
87,"SOUND EDITING","M","Richard King",False,7650,817907
87,"MUSIC ","M","Hans Zimmer",False,7651,817907
87,"PRODUCTION DESIGN","M","Production Design: Nathan Crowley; Set Decoration: Gary Fettis",False,7652,817907
82,"BEST ACTOR IN SUPPORTING ROLE","M","Christopher Plummer",False,7653,825247
82,"BEST ACTRESS","F","Helen Mirren",False,7654,825247
83,"BEST ACTOR IN SUPPORTING ROLE","M","Jeremy Renner",False,7655,841033
83,"BEST ACTOR IN SUPPORTING ROLE","M","Mark Ruffalo",False,7656,843328
83,"BEST ACTRESS","F","Annette Bening",False,7657,843328
83,"WRITING ","F","Written by Lisa Cholodenko & Stuart Blumberg",False,7658,843328
83,"BEST PICTURE","F","Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers",False,7659,843328
81,"COSTUME DESIGN","M","Michael OConnor",True,7660,865448
81,"PRODUCTION DESIGN","M","Art Direction: Michael Carlin; Set Decoration: Rebecca Alleway",False,7661,865448
81,"BEST PICTURE","M","Brian Grazer, Ron Howard and Eric Fellner, Producers",False,7662,870915
81,"BEST ACTOR","M","Frank Langella",False,7663,870915
81,"WRITING ","M","Screenplay by Peter Morgan",False,7664,870915
81,"DIRECTING","M","Ron Howard",False,7665,870915
81,"FILM EDITING","M","Mike Hill and Dan Hanley",False,7666,870915
82,"PRODUCTION DESIGN","M","Production Design: John Myhre; Set Decoration: Gordon Sim",False,7667,875609
82,"COSTUME DESIGN","F","Colleen Atwood",False,7668,875609
82,"MUSIC ","M","Music and Lyric by Maury Yeston",False,7669,875609
82,"BEST ACTRESS","F","Sandra Bullock",True,7670,880440
82,"BEST PICTURE","M","Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers",False,7671,880440
80,"FOREIGN LANGUAGE FILM","M","Poland",False,7672,880578
83,"ANIMATED FEATURE FILM","M","Chris Sanders and Dean DeBlois",False,7673,893411
83,"MUSIC ","M","John Powell",False,7674,893411
85,"PRODUCTION DESIGN","M","Production Design: Dan Hennah; Set Decoration: Ra Vincent and Simon Bright",False,7675,905329
85,"VISUAL EFFECTS","M","Joe Letteri, Eric Saindon, David Clayton and R. Christopher White",False,7676,905329
85,"MAKEUP AND HAIRSTYLING","F","Peter Swords King, Rick Findlater and Tami Lane",False,7677,905329
80,"MUSIC ","F","Music and Lyric by Glen Hansard and Marketa Irglova",True,7678,909388
81,"BEST ACTOR IN SUPPORTING ROLE","M","Philip Seymour Hoffman",False,7679,920476
81,"ACTRESS IN A SUPPORTING ROLE","F","Viola Davis",False,7680,920476
81,"ACTRESS IN A SUPPORTING ROLE","F","Amy Adams",False,7681,920476
81,"BEST ACTRESS","F","Meryl Streep",False,7682,920476
81,"WRITING ","M","Written by John Patrick Shanley",False,7683,920476
83,"BEST ACTRESS","F","Nicole Kidman",False,7684,937347
81,"BEST ACTOR IN SUPPORTING ROLE","M","Robert Downey Jr.",False,7685,944080
83,"SOUND MIXING","M","Jeffrey J. Haboush, Greg P. Russell, Scott Millan and William Sarokin",False,7686,945521
83,"SOUND MIXING","M","Jeffrey J. Haboush, Greg P. Russell, Scott Millan and William Sarokin",False,7687,945521
83,"FILM EDITING","M","Andrew Weisblum",False,7688,948547
83,"BEST PICTURE","M","Mike Medavoy, Brian Oliver and Scott Franklin, Producers",False,7689,948547
83,"CINEMATOGRAPHY","M","Matthew Libatique",False,7690,948547
83,"DIRECTING","M","Darren Aronofsky",False,7691,948547
83,"BEST ACTRESS","F","Natalie Portman",True,7692,948547
81,"PRODUCTION DESIGN","F","Art Direction: Kristi Zea; Set Decoration: Debra Schutt",False,7693,960714
81,"COSTUME DESIGN","M","Albert Wolsky",False,7694,960714
81,"BEST ACTOR IN SUPPORTING ROLE","M","Michael Shannon",False,7695,960714
82,"PRODUCTION DESIGN","F","Production Design: Patrice Vermette; Set Decoration: Maggie Gray",False,7696,963194
82,"COSTUME DESIGN","F","Sandy Powell",True,7697,963194
82,"MAKEUP","F","Jon Henry Gordon and Jenny Shircore",False,7698,963194
83,"FILM EDITING","F","Pamela Martin",False,7699,965411
83,"BEST PICTURE","M","David Hoberman, Todd Lieberman and Mark Wahlberg, Producers",False,7700,965411
83,"BEST PICTURE","M","David Hoberman, Todd Lieberman and Mark Wahlberg, Producers",False,7701,965411
83,"DIRECTING","M","David O. Russell",False,7702,965411
83,"DIRECTING","M","David O. Russell",False,7703,965411
83,"FILM EDITING","F","Pamela Martin",False,7704,965411
83,"WRITING ","M","Screenplay by Scott Silver and Paul Tamasy & Eric Johnson; Story by Keith Dorrington & Paul Tamasy & Eric Johnson",False,7705,965411
83,"ACTRESS IN A SUPPORTING ROLE","F","Amy Adams",False,7706,965411
83,"WRITING ","M","Screenplay by Scott Silver and Paul Tamasy & Eric Johnson; Story by Keith Dorrington & Paul Tamasy & Eric Johnson",False,7707,965411
83,"BEST ACTOR IN SUPPORTING ROLE","M","Christian Bale",True,7708,965411
83,"BEST ACTOR IN SUPPORTING ROLE","M","Christian Bale",True,7709,965411
83,"ACTRESS IN A SUPPORTING ROLE","F","Melissa Leo",True,7710,965411
83,"ACTRESS IN A SUPPORTING ROLE","F","Melissa Leo",True,7711,965411
83,"ACTRESS IN A SUPPORTING ROLE","F","Amy Adams",False,7712,965411
84,"PRODUCTION DESIGN","F","Production Design: Dante Ferretti; Set Decoration: Francesca Lo Schiavo",True,7713,970453
84,"BEST PICTURE","M","Graham King and Martin Scorsese, Producers",False,7714,970453
84,"FILM EDITING","F","Thelma Schoonmaker",False,7715,970453
84,"WRITING ","M","Screenplay by John Logan",False,7716,970453
84,"COSTUME DESIGN","F","Sandy Powell",False,7717,970453
84,"MUSIC ","M","Howard Shore",False,7718,970453
84,"CINEMATOGRAPHY","M","Robert Richardson",True,7719,970453
84,"DIRECTING","M","Martin Scorsese",False,7720,970453
84,"SOUND EDITING","M","Philip Stockton and Eugene Gearty",True,7721,970453
84,"SOUND MIXING","M","Tom Fleischman and John Midgley",True,7722,970453
84,"VISUAL EFFECTS","M","Rob Legato, Joss Williams, Ben Grossmann and Alex Henning",True,7723,970453
85,"MAKEUP AND HAIRSTYLING","M","Howard Berger, Peter Montagna and Martin Samuel",False,7724,976035
81,"BEST PICTURE","F","Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers",False,7725,976247
81,"WRITING ","M","Screenplay by David Hare",False,7726,976247
81,"DIRECTING","M","Stephen Daldry",False,7727,976247
81,"CINEMATOGRAPHY","M","Chris Menges and Roger Deakins",False,7728,976247
81,"BEST ACTRESS","F","Kate Winslet",True,7729,976247
81,"BEST ACTRESS","F","Melissa Leo",False,7730,979913
81,"WRITING ","F","Written by Courtney Hunt",False,7731,979913
84,"MUSIC ","M","John Williams",False,7732,984055
82,"MUSIC ","M","Hans Zimmer",False,7733,989000
82,"PRODUCTION DESIGN","F","Production Design: Sarah Greenwood; Set Decoration: Katie Spencer",False,7734,989000
82,"PRODUCTION DESIGN","F","Production Design: Sarah Greenwood; Set Decoration: Katie Spencer",False,7735,989000
82,"MUSIC ","M","Hans Zimmer",False,7736,989000
82,"PRODUCTION DESIGN","F","Production Design: Sarah Greenwood; Set Decoration: Katie Spencer",False,7737,989000
82,"PRODUCTION DESIGN","F","Production Design: Sarah Greenwood; Set Decoration: Katie Spencer",False,7738,989000
82,"MUSIC ","M","Hans Zimmer",False,7739,989000
82,"MUSIC ","M","Hans Zimmer",False,7740,989000
86,"BEST PICTURE","M","Martin Scorsese, Leonardo DiCaprio, Joey McFarland and Emma Tillinger Koskoff, Producers",False,7741,995739
86,"BEST ACTOR","M","Leonardo DiCaprio",False,7742,995739
86,"DIRECTING","M","Martin Scorsese",False,7743,995739
86,"WRITING ","M","Screenplay by Terence Winter",False,7744,995739
86,"BEST ACTOR IN SUPPORTING ROLE","M","Jonah Hill",False,7745,995739
84,"BEST ACTRESS","F","Meryl Streep",True,7746,1008010
84,"MAKEUP","M","Mark Coulier and J. Roy Helland",True,7747,1008010
81,"MUSIC ","M","Danny Elfman",False,7748,1014068
81,"BEST ACTOR IN SUPPORTING ROLE","M","Josh Brolin",False,7749,1014068
81,"BEST ACTOR IN SUPPORTING ROLE","M","Josh Brolin",False,7750,1014068
81,"COSTUME DESIGN","M","Danny Glicker",False,7751,1014068
81,"BEST ACTOR","M","Sean Penn",True,7752,1014068
81,"COSTUME DESIGN","M","Danny Glicker",False,7753,1014068
81,"DIRECTING","M","Gus Van Sant",False,7754,1014068
81,"BEST ACTOR","M","Sean Penn",True,7755,1014068
81,"DIRECTING","M","Gus Van Sant",False,7756,1014068
81,"WRITING ","M","Written by Dustin Lance Black",True,7757,1014068
81,"WRITING ","M","Written by Dustin Lance Black",True,7758,1014068
81,"FILM EDITING","M","Elliot Graham",False,7759,1014068
81,"FILM EDITING","M","Elliot Graham",False,7760,1014068
81,"BEST PICTURE","M","Dan Jinks and Bruce Cohen, Producers",False,7761,1014068
81,"BEST PICTURE","M","Dan Jinks and Bruce Cohen, Producers",False,7762,1014068
81,"MUSIC ","M","Danny Elfman",False,7763,1014068
87,"MUSIC ","M","Music and Lyric by John Stephens and Lonnie Lynn",True,7764,1020559
87,"BEST PICTURE","F","Christian Colson, Oprah Winfrey, Dede Gardner and Jeremy Kleiner, Producers",False,7765,1020559
85,"SOUND EDITING","M","Erik Aadahl and Ethan Van der Ryn",False,7766,1024839
85,"SOUND EDITING","M","Erik Aadahl and Ethan Van der Ryn",False,7767,1024839
85,"BEST PICTURE","M","Grant Heslov, Ben Affleck and George Clooney, Producers",True,7768,1024839
85,"SOUND MIXING","M","John Reitz, Gregg Rudloff and Jose Antonio Garcia",False,7769,1024839
85,"BEST ACTOR IN SUPPORTING ROLE","M","Alan Arkin",False,7770,1024839
85,"WRITING ","M","Screenplay by Chris Terrio",True,7771,1024839
85,"MUSIC ","M","Alexandre Desplat",False,7772,1024839
85,"BEST ACTOR IN SUPPORTING ROLE","M","Alan Arkin",False,7773,1024839
85,"WRITING ","M","Screenplay by Chris Terrio",True,7774,1024839
85,"BEST PICTURE","M","Grant Heslov, Ben Affleck and George Clooney, Producers",True,7775,1024839
85,"FILM EDITING","M","William Goldenberg",True,7776,1024839
85,"FILM EDITING","M","William Goldenberg",True,7777,1024839
85,"SOUND MIXING","M","John Reitz, Gregg Rudloff and Jose Antonio Garcia",False,7778,1024839
85,"MUSIC ","M","Alexandre Desplat",False,7779,1024839
84,"DIRECTING","M","Alexander Payne",False,7780,1034293
84,"FILM EDITING","M","Kevin Tent",False,7781,1034293
84,"WRITING ","M","Screenplay by Alexander Payne and Nat Faxon & Jim Rash",True,7782,1034293
84,"BEST ACTOR","M","George Clooney",False,7783,1034293
84,"BEST PICTURE","M","Jim Burke, Alexander Payne and Jim Taylor, Producers",False,7784,1034293
81,"MUSIC ","M","James Newton Howard",False,7785,1034397
81,"MUSIC ","M","James Newton Howard",False,7786,1034397
81,"MUSIC ","M","James Newton Howard",False,7787,1034397
85,"BEST ACTRESS","F","Jennifer Lawrence",True,7788,1046163
85,"ACTRESS IN A SUPPORTING ROLE","F","Jacki Weaver",False,7789,1046163
85,"BEST ACTOR IN SUPPORTING ROLE","M","Robert De Niro",False,7790,1046163
85,"BEST ACTOR","M","Bradley Cooper",False,7791,1046163
85,"BEST PICTURE","M","Donna Gigliotti, Bruce Cohen and Jonathan Gordon, Producers",False,7792,1046163
85,"DIRECTING","M","David O. Russell",False,7793,1046163
85,"WRITING ","M","Screenplay by David O. Russell",False,7794,1046163
85,"FILM EDITING","M","Jay Cassidy and Crispin Struthers",False,7795,1046163
81,"WRITING ","M","Written by Mike Leigh",False,7796,1046171
82,"ANIMATED FEATURE FILM","M","Pete Docter",True,7797,1050089
82,"MUSIC ","M","Michael Giacchino",True,7798,1050089
82,"BEST PICTURE","M","Jonas Rivera, Producer",False,7799,1050089
82,"WRITING ","M","Screenplay by Bob Peterson, Pete Docter; Story by Pete Docter, Bob Peterson, Tom McCarthy",False,7800,1050089
82,"SOUND EDITING","M","Michael Silvers and Tom Myers",False,7801,1050089
82,"SOUND MIXING","M","Greg P. Russell, Gary Summers and Geoffrey Patterson",False,7802,1056411
87,"WRITING ","M","Written by Richard Linklater",False,7803,1065329
87,"DIRECTING","M","Richard Linklater",False,7804,1065329
87,"BEST PICTURE","F","Richard Linklater and Cathleen Sutherland, Producers",False,7805,1065329
87,"FILM EDITING","F","Sandra Adair",False,7806,1065329
87,"BEST ACTOR IN SUPPORTING ROLE","M","Ethan Hawke",False,7807,1065329
87,"ACTRESS IN A SUPPORTING ROLE","F","Patricia Arquette",True,7808,1065329
81,"BEST ACTRESS","F","Anne Hathaway",False,7809,1085400
86,"SOUND MIXING","M","Andy Koyama, Beau Borders and David Brownlow",False,7810,1091616
86,"SOUND EDITING","M","Wylie Stateman",False,7811,1091616
87,"BEST ACTOR","M","Steve Carell",False,7812,1101675
87,"WRITING ","M","Written by E. Max Frye and Dan Futterman",False,7813,1101675
87,"MAKEUP AND HAIRSTYLING","M","Bill Corso and Dennis Liddiard",False,7814,1101675
87,"DIRECTING","M","Bennett Miller",False,7815,1101675
87,"BEST ACTOR IN SUPPORTING ROLE","M","Mark Ruffalo",False,7816,1101675
84,"WRITING ","M","Screenplay by George Clooney & Grant Heslov and Beau Willimon",False,7817,1124388
81,"ACTRESS IN A SUPPORTING ROLE","F","Marisa Tomei",False,7818,1127227
81,"ACTRESS IN A SUPPORTING ROLE","F","Marisa Tomei",False,7819,1127227
81,"BEST ACTOR","M","Mickey Rourke",False,7820,1127227
81,"BEST ACTOR","M","Mickey Rourke",False,7821,1127227
82,"BEST ACTRESS","F","Meryl Streep",False,7822,1135961
82,"BEST PICTURE","F","Peter Jackson and Carolynne Cunningham, Producers",False,7823,1137979
82,"FILM EDITING","M","Julian Clarke",False,7824,1137979
82,"VISUAL EFFECTS","M","Dan Kaufman, Peter Muyzers, Robert Habros and Matt Aitken",False,7825,1137979
82,"WRITING ","F","Written by Neill Blomkamp and Terri Tatchell",False,7826,1137979
85,"ANIMATED FEATURE FILM","M","Tim Burton",False,7827,1144546
83,"FOREIGN LANGUAGE FILM","M","Mexico",False,7828,1166810
83,"BEST ACTOR","M","Javier Bardem",False,7829,1166810
86,"VISUAL EFFECTS","M","Joe Letteri, Eric Saindon, David Clayton and Eric Reynolds",False,7830,1171701
86,"SOUND MIXING","M","Christopher Boyes, Michael Hedges, Michael Semanick and Tony Johnson",False,7831,1171701
86,"SOUND EDITING","M","Brent Burge and Chris Ward",False,7832,1171701
81,"FOREIGN LANGUAGE FILM","M","Austria",False,7833,1174691
82,"BEST PICTURE","F","Finola Dwyer and Amanda Posey, Producers",False,7834,1176453
82,"WRITING ","M","Screenplay by Nick Hornby",False,7835,1176453
82,"BEST ACTRESS","F","Carey Mulligan",False,7836,1176453
84,"ANIMATED FEATURE FILM","M","Gore Verbinski",True,7837,1194229
82,"BEST ACTOR","M","George Clooney",False,7838,1194235
82,"BEST PICTURE","M","Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers",False,7839,1194235
82,"BEST PICTURE","M","Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers",False,7840,1194235
82,"ACTRESS IN A SUPPORTING ROLE","F","Vera Farmiga",False,7841,1194235
82,"ACTRESS IN A SUPPORTING ROLE","F","Vera Farmiga",False,7842,1194235
82,"ACTRESS IN A SUPPORTING ROLE","F","Anna Kendrick",False,7843,1194235
82,"ACTRESS IN A SUPPORTING ROLE","F","Anna Kendrick",False,7844,1194235
82,"DIRECTING","M","Jason Reitman",False,7845,1194235
82,"DIRECTING","M","Jason Reitman",False,7846,1194235
82,"WRITING ","M","Screenplay by Jason Reitman and Sheldon Turner",False,7847,1194235
82,"BEST ACTOR","M","George Clooney",False,7848,1194235
82,"WRITING ","M","Screenplay by Jason Reitman and Sheldon Turner",False,7849,1194235
84,"MUSIC ","M","Music and Lyric by Bret McKenzie",True,7850,1205506
84,"WRITING ","M","Screenplay by Steven Zaillian and Aaron Sorkin; Story by Stan Chervin",False,7851,1210844
84,"BEST ACTOR IN SUPPORTING ROLE","M","Jonah Hill",False,7852,1210844
84,"BEST PICTURE","F","Michael De Luca, Rachael Horovitz and Brad Pitt, Producers",False,7854,1210844
84,"FILM EDITING","M","Christopher Tellefsen",False,7855,1210844
84,"SOUND MIXING","F","Deb Adair, Ron Bochar, David Giammarco and Ed Novick",False,7856,1210844
86,"MAKEUP AND HAIRSTYLING","F","Joel Harlow and Gloria Pasqua-Casny",False,7857,1212133
86,"MAKEUP AND HAIRSTYLING","F","Joel Harlow and Gloria Pasqua-Casny",False,7858,1212133
86,"MAKEUP AND HAIRSTYLING","F","Joel Harlow and Gloria Pasqua-Casny",False,7859,1212133
86,"VISUAL EFFECTS","M","Tim Alexander, Gary Brozenich, Edson Williams and John Frazier",False,7860,1212133
86,"VISUAL EFFECTS","M","Tim Alexander, Gary Brozenich, Edson Williams and John Frazier",False,7861,1212133
86,"VISUAL EFFECTS","M","Tim Alexander, Gary Brozenich, Edson Williams and John Frazier",False,7862,1212133
89,"VISUAL EFFECTS","M","Stephane Ceretti, Richard Bluff, Vincent Cirelli and Paul Corbould",False,7863,1212428
83,"VISUAL EFFECTS","M","Michael Owens, Bryan Grill, Stephan Trojansky and Joe Farrell",False,7864,1213638
91,"VISUAL EFFECTS","M","Paul Lambert, Ian Hunter, Tristan Myles and J.D. Schwalm",True,7865,1213921
